T_HEAT_LOW_C,AIRFLOW_PER_PERSON_M3H,T_HW_SUPPLY_MAX,T_STAIR_COLD_C,T_HW_EXT_HYST_C,T_BLOW_HEAT_C,E_total_kWh,E_heat_kWh,E_cool_kWh,E_fan_kWh,E_curtain_kWh,cost_eur,CO2_kg,T_comfort_pct,T_mild_pct,T_discomfort_pct,RH_comfort_pct,RH_mild_pct,RH_discomfort_pct,combined_comfort_pct,combined_mild_pct,combined_discomfort_pct,T_in_min,T_in_max
16.0,30.0,50.0,10.0,11.0,30.0,20850.414385286917,5726.291223060261,1404.249657931589,5783.824526424445,7936.048977870623,3578.2903479811507,559.1499705969517,48.08743169398907,50.75136612021858,1.1612021857923498,62.55464480874316,19.658469945355193,17.78688524590164,28.319672131147538,53.10109289617486,18.579234972677597,13.739009095188205,29.19757963327568
16.0,30.0,50.0,10.0,11.0,32.0,21018.300881323346,5922.309217262307,1395.6987413784295,5764.243944811983,7936.048977870623,3607.6027669588752,568.4916602347048,48.224043715846996,50.669398907103826,1.1065573770491803,62.814207650273225,19.494535519125684,17.691256830601095,28.497267759562845,53.01912568306011,18.48360655737705,13.712734715578431,29.341744498656524
16.0,30.0,50.0,10.0,13.0,28.0,20823.501383222098,5662.398153099019,1407.3534118177083,5817.700840434748,7936.048977870623,3573.9255832607582,561.358381090401,48.08743169398907,50.68306010928961,1.2295081967213115,62.63661202185792,19.453551912568308,17.90983606557377,28.237704918032787,53.01912568306011,18.743169398907103,13.698725026548585,29.198364427764428
16.0,30.0,50.0,10.0,13.0,30.0,20850.414385286917,5726.291223060261,1404.249657931589,5783.824526424445,7936.048977870623,3578.2903479811507,559.1499705969517,48.08743169398907,50.75136612021858,1.1612021857923498,62.55464480874316,19.658469945355193,17.78688524590164,28.319672131147538,53.10109289617486,18.579234972677597,13.739009095188205,29.19757963327568
16.0,30.0,50.0,10.0,13.0,32.0,21018.300881323346,5922.309217262307,1395.6987413784295,5764.243944811983,7936.048977870623,3607.6027669588752,568.4916602347048,48.224043715846996,50.669398907103826,1.1065573770491803,62.814207650273225,19.494535519125684,17.691256830601095,28.497267759562845,53.01912568306011,18.48360655737705,13.712734715578431,29.341744498656524
16.0,30.0,50.0,10.0,15.0,28.0,20823.501383222098,5662.398153099019,1407.3534118177083,5817.700840434748,7936.048977870623,3573.9255832607582,561.358381090401,48.08743169398907,50.68306010928961,1.2295081967213115,62.63661202185792,19.453551912568308,17.90983606557377,28.237704918032787,53.01912568306011,18.743169398907103,13.698725026548585,29.198364427764428
16.0,30.0,50.0,10.0,15.0,30.0,20850.414385286917,5726.291223060261,1404.249657931589,5783.824526424445,7936.048977870623,3578.2903479811507,559.1499705969517,48.08743169398907,50.75136612021858,1.1612021857923498,62.55464480874316,19.658469945355193,17.78688524590164,28.319672131147538,53.10109289617486,18.579234972677597,13.739009095188205,29.19757963327568
16.0,30.0,50.0,10.0,15.0,32.0,21098.293667928567,5995.188911504362,1398.1864824041008,5768.869296149478,7936.048977870623,3622.7172604530483,570.9767533825535,48.306010928961754,50.560109289617486,1.133879781420765,62.71857923497268,19.562841530054644,17.71857923497268,28.524590163934427,52.950819672131146,18.524590163934427,13.712734715578431,29.413184218196747
16.0,30.0,55.0,3.0,11.0,28.0,21978.17293388755,12781.046482578775,1404.269478974535,6074.889312394662,1717.9676599395764,3798.795551376729,605.8881815456242,46.28415300546448,52.540983606557376,1.174863387978142,63.729508196721305,19.4672131147541,16.80327868852459,26.721311475409838,55.669398907103826,17.60928961748634,13.644429908129199,29.295586401859552
16.0,30.0,55.0,3.0,11.0,30.0,21887.409745828754,12838.297013747431,1405.5453747858655,5925.59969735588,1717.9676599395764,3775.6510509577492,601.3434021415768,46.37978142076503,52.40437158469945,1.2158469945355193,64.00273224043715,19.41256830601093,16.584699453551913,26.92622950819672,55.669398907103826,17.404371584699454,13.659768286377702,29.19681668383381
16.0,30.0,55.0,3.0,11.0,32.0,22029.24959806164,13071.76481631841,1395.7936967105325,5843.72342509312,1717.9676599395764,3800.9717204481503,606.458033508587,46.51639344262295,52.26775956284153,1.2158469945355193,64.23497267759562,19.262295081967213,16.502732240437158,26.967213114754095,55.724043715846996,17.30874316939891,13.59167063889243,29.302748991864537
16.0,30.0,55.0,3.0,13.0,28.0,21978.17293388755,12781.046482578775,1404.269478974535,6074.889312394662,1717.9676599395764,3798.795551376729,605.8881815456242,46.28415300546448,52.540983606557376,1.174863387978142,63.729508196721305,19.4672131147541,16.80327868852459,26.721311475409838,55.669398907103826,17.60928961748634,13.644429908129199,29.295586401859552
16.0,30.0,55.0,3.0,13.0,30.0,21913.24481715468,12865.082268596983,1405.545379700437,5924.649508917683,1717.9676599395764,3780.442855624719,601.3941845339397,46.352459016393446,52.431693989071036,1.2158469945355193,64.03005464480874,19.398907103825135,16.571038251366122,26.912568306010932,55.69672131147541,17.39071038251366,13.659768286377702,29.196816652682084
16.0,30.0,55.0,3.0,13.0,32.0,22029.24959806164,13071.76481631841,1395.7936967105325,5843.72342509312,1717.9676599395764,3800.9717204481503,606.458033508587,46.51639344262295,52.26775956284153,1.2158469945355193,64.23497267759562,19.262295081967213,16.502732240437158,26.967213114754095,55.724043715846996,17.30874316939891,13.59167063889243,29.302748991864537
16.0,30.0,55.0,3.0,15.0,28.0,21978.172933887887,12781.046482579022,1404.269478974535,6074.889312394755,1717.9676599395764,3798.795551376766,605.8881815456266,46.297814207650276,52.52732240437158,1.174863387978142,63.729508196721305,19.4672131147541,16.80327868852459,26.721311475409838,55.669398907103826,17.60928961748634,13.644429908129199,29.295586401859552
16.0,30.0,55.0,3.0,15.0,30.0,21913.24481715468,12865.082268596983,1405.545379700437,5924.649508917683,1717.9676599395764,3780.442855624719,601.3941845339397,46.352459016393446,52.431693989071036,1.2158469945355193,64.03005464480874,19.398907103825135,16.571038251366122,26.912568306010932,55.69672131147541,17.39071038251366,13.659768286377702,29.196816652682084
16.0,30.0,55.0,3.0,15.0,32.0,22029.24959806164,13071.76481631841,1395.7936967105325,5843.72342509312,1717.9676599395764,3800.9717204481503,606.458033508587,46.51639344262295,52.26775956284153,1.2158469945355193,64.23497267759562,19.262295081967213,16.502732240437158,26.967213114754095,55.724043715846996,17.30874316939891,13.59167063889243,29.302748991864537
16.0,30.0,55.0,5.0,11.0,28.0,21024.775475101218,10880.897328644973,1384.8153062940137,5894.917598689171,2864.145241473062,3624.5651151398333,574.5816318448905,46.36612021857924,52.568306010928964,1.0655737704918031,64.03005464480874,19.37158469945355,16.598360655737704,26.762295081967213,55.833333333333336,17.404371584699454,13.677959308478496,29.303559209290754
16.0,30.0,55.0,5.0,11.0,30.0,20981.2777840496,10886.52132285348,1405.5110791035888,5825.100140619469,2864.145241473062,3606.9276210627213,567.9707573818316,46.51639344262295,52.37704918032787,1.1065573770491803,64.22131147540983,19.248633879781423,16.530054644808743,26.939890710382514,55.724043715846996,17.336065573770494,13.55011477935519,29.197034087361622
16.0,30.0,55.0,5.0,11.0,32.0,21359.417482007273,11316.329146850621,1397.9849823794862,5780.958111304104,2864.145241473062,3690.2074372884745,584.2090489496188,46.557377049180324,52.26775956284153,1.174863387978142,64.50819672131148,19.084699453551913,16.407103825136613,27.00819672131147,55.81967213114755,17.172131147540984,13.663331026453962,29.34422073460776
16.0,30.0,55.0,5.0,13.0,28.0,21024.775475101218,10880.897328644973,1384.8153062940137,5894.917598689171,2864.145241473062,3624.5651151398333,574.5816318448905,46.36612021857924,52.568306010928964,1.0655737704918031,64.03005464480874,19.37158469945355,16.598360655737704,26.762295081967213,55.833333333333336,17.404371584699454,13.677959308478496,29.303559209290754
16.0,30.0,55.0,5.0,13.0,30.0,20981.27783772011,10886.521360926301,1405.5110832316636,5825.100152089085,2864.145241473062,3606.9276310083596,567.9707583714214,46.48907103825137,52.40437158469945,1.1065573770491803,64.20765027322405,19.248633879781423,16.543715846994537,26.92622950819672,55.724043715846996,17.349726775956285,13.55011477935519,29.19703406119108
16.0,30.0,55.0,5.0,13.0,32.0,21359.417482007273,11316.329146850621,1397.9849823794862,5780.958111304104,2864.145241473062,3690.2074372884745,584.2090489496188,46.557377049180324,52.26775956284153,1.174863387978142,64.50819672131148,19.084699453551913,16.407103825136613,27.00819672131147,55.81967213114755,17.172131147540984,13.663331026453962,29.34422073460776
16.0,30.0,55.0,5.0,15.0,28.0,21024.775475101218,10880.897328644973,1384.8153062940137,5894.917598689171,2864.145241473062,3624.5651151398333,574.5816318448905,46.36612021857924,52.568306010928964,1.0655737704918031,64.03005464480874,19.37158469945355,16.598360655737704,26.762295081967213,55.833333333333336,17.404371584699454,13.677959308478496,29.303559209290754
16.0,30.0,55.0,5.0,15.0,30.0,20981.27783772011,10886.521360926301,1405.5110832316636,5825.100152089085,2864.145241473062,3606.9276310083596,567.9707583714214,46.48907103825137,52.40437158469945,1.1065573770491803,64.20765027322405,19.248633879781423,16.543715846994537,26.92622950819672,55.724043715846996,17.349726775956285,13.55011477935519,29.19703406119108
16.0,30.0,55.0,5.0,15.0,32.0,21359.417482007273,11316.329146850621,1397.9849823794862,5780.958111304104,2864.145241473062,3690.2074372884745,584.2090489496188,46.557377049180324,52.26775956284153,1.174863387978142,64.50819672131148,19.084699453551913,16.407103825136613,27.00819672131147,55.81967213114755,17.172131147540984,13.663331026453962,29.34422073460776
16.0,30.0,55.0,7.0,11.0,28.0,20800.12027393198,9056.058418301216,1412.3053446684921,5841.435952551969,4490.320558410305,3587.9345936624563,567.3147008229178,46.407103825136616,52.41803278688525,1.174863387978142,63.551912568306015,19.740437158469945,16.707650273224044,26.830601092896174,55.64207650273224,17.527322404371585,13.69955739877168,29.232389110527187
16.0,30.0,55.0,7.0,11.0,30.0,20704.58360342347,9043.83725678303,1384.6372662676135,5785.788521962524,4490.320558410305,3575.5224346429777,564.5057989158428,46.48907103825137,52.349726775956285,1.1612021857923498,63.67486338797814,19.69945355191257,16.62568306010929,26.939890710382514,55.62841530054645,17.431693989071036,13.65203797908182,29.3046901015272
16.0,30.0,55.0,7.0,11.0,32.0,20639.143454979276,8979.111847353337,1402.997863876249,5766.71318533938,4490.320558410305,3548.096120431146,561.305390935835,46.68032786885246,52.131147540983605,1.1885245901639343,64.05737704918033,19.330601092896174,16.612021857923498,27.117486338797814,55.478142076502735,17.404371584699454,13.715438833838398,29.30733844442402
16.0,30.0,55.0,7.0,13.0,28.0,20800.12027393198,9056.058418301216,1412.3053446684921,5841.435952551969,4490.320558410305,3587.9345936624563,567.3147008229178,46.407103825136616,52.41803278688525,1.174863387978142,63.551912568306015,19.740437158469945,16.707650273224044,26.830601092896174,55.64207650273224,17.527322404371585,13.69955739877168,29.232389110527187
16.0,30.0,55.0,7.0,13.0,30.0,20704.58360342347,9043.83725678303,1384.6372662676135,5785.788521962524,4490.320558410305,3575.5224346429777,564.5057989158428,46.48907103825137,52.349726775956285,1.1612021857923498,63.67486338797814,19.69945355191257,16.62568306010929,26.939890710382514,55.62841530054645,17.431693989071036,13.65203797908182,29.3046901015272
16.0,30.0,55.0,7.0,13.0,32.0,20639.143454979276,8979.111847353337,1402.997863876249,5766.71318533938,4490.320558410305,3548.096120431146,561.305390935835,46.68032786885246,52.131147540983605,1.1885245901639343,64.05737704918033,19.330601092896174,16.612021857923498,27.117486338797814,55.478142076502735,17.404371584699454,13.715438833838398,29.30733844442402
16.0,30.0,55.0,7.0,15.0,28.0,20800.12027393198,9056.058418301216,1412.3053446684921,5841.435952551969,4490.320558410305,3587.9345936624563,567.3147008229178,46.407103825136616,52.41803278688525,1.174863387978142,63.551912568306015,19.740437158469945,16.707650273224044,26.830601092896174,55.64207650273224,17.527322404371585,13.69955739877168,29.232389110527187
16.0,30.0,55.0,7.0,15.0,30.0,20704.58360342347,9043.83725678303,1384.6372662676135,5785.788521962524,4490.320558410305,3575.5224346429777,564.5057989158428,46.48907103825137,52.349726775956285,1.1612021857923498,63.67486338797814,19.69945355191257,16.62568306010929,26.939890710382514,55.62841530054645,17.431693989071036,13.65203797908182,29.3046901015272
16.0,30.0,55.0,7.0,15.0,32.0,20639.143454979276,8979.111847353337,1402.997863876249,5766.71318533938,4490.320558410305,3548.096120431146,561.305390935835,46.68032786885246,52.131147540983605,1.1885245901639343,64.05737704918033,19.330601092896174,16.612021857923498,27.117486338797814,55.478142076502735,17.404371584699454,13.715438833838398,29.30733844442402
16.0,30.0,55.0,10.0,11.0,28.0,21317.426231001085,5961.718583262613,1407.3534118177083,5817.700840434748,8130.653395486013,3666.4231276520104,578.6582290457105,48.08743169398907,50.68306010928961,1.2295081967213115,62.63661202185792,19.453551912568308,17.90983606557377,28.237704918032787,53.01912568306011,18.743169398907103,13.698725026548585,29.198364427764428
16.0,30.0,55.0,10.0,11.0,30.0,21348.214908127553,6029.487328285506,1404.249657931589,5783.824526424445,8130.653395486013,3671.4082434885445,576.4380661971646,48.08743169398907,50.75136612021858,1.1612021857923498,62.55464480874316,19.658469945355193,17.78688524590164,28.319672131147538,53.10109289617486,18.579234972677597,13.739009095188205,29.19757963327568
16.0,30.0,55.0,10.0,11.0,32.0,21527.88161704879,6237.285535372364,1395.6987413784295,5764.243944811983,8130.653395486013,3702.824121195576,586.3758959133486,48.224043715846996,50.669398907103826,1.1065573770491803,62.814207650273225,19.494535519125684,17.691256830601095,28.497267759562845,53.01912568306011,18.48360655737705,13.712734715578431,29.341744498656524
16.0,30.0,55.0,10.0,13.0,28.0,21317.426231001085,5961.718583262613,1407.3534118177083,5817.700840434748,8130.653395486013,3666.4231276520104,578.6582290457105,48.08743169398907,50.68306010928961,1.2295081967213115,62.63661202185792,19.453551912568308,17.90983606557377,28.237704918032787,53.01912568306011,18.743169398907103,13.698725026548585,29.198364427764428
16.0,30.0,55.0,10.0,13.0,30.0,21348.214908127553,6029.487328285506,1404.249657931589,5783.824526424445,8130.653395486013,3671.4082434885445,576.4380661971646,48.08743169398907,50.75136612021858,1.1612021857923498,62.55464480874316,19.658469945355193,17.78688524590164,28.319672131147538,53.10109289617486,18.579234972677597,13.739009095188205,29.19757963327568
16.0,30.0,55.0,10.0,13.0,32.0,21527.88161704879,6237.285535372364,1395.6987413784295,5764.243944811983,8130.653395486013,3702.824121195576,586.3758959133486,48.224043715846996,50.669398907103826,1.1065573770491803,62.814207650273225,19.494535519125684,17.691256830601095,28.497267759562845,53.01912568306011,18.48360655737705,13.712734715578431,29.341744498656524
16.0,30.0,55.0,10.0,15.0,28.0,21317.426231001085,5961.718583262613,1407.3534118177083,5817.700840434748,8130.653395486013,3666.4231276520104,578.6582290457105,48.08743169398907,50.68306010928961,1.2295081967213115,62.63661202185792,19.453551912568308,17.90983606557377,28.237704918032787,53.01912568306011,18.743169398907103,13.698725026548585,29.198364427764428
16.0,30.0,55.0,10.0,15.0,30.0,21348.214908127553,6029.487328285506,1404.249657931589,5783.824526424445,8130.653395486013,3671.4082434885445,576.4380661971646,48.08743169398907,50.75136612021858,1.1612021857923498,62.55464480874316,19.658469945355193,17.78688524590164,28.319672131147538,53.10109289617486,18.579234972677597,13.739009095188205,29.19757963327568
16.0,30.0,55.0,10.0,15.0,32.0,21611.316574814442,6313.607400774852,1398.1864824041008,5768.869296149478,8130.653395486013,3718.622283120146,588.9771058199257,48.306010928961754,50.560109289617486,1.133879781420765,62.71857923497268,19.562841530054644,17.71857923497268,28.524590163934427,52.950819672131146,18.524590163934427,13.712734715578431,29.413184218196747
18.0,18.0,40.0,3.0,11.0,28.0,25294.77784895082,15175.005634647277,1163.1886404262705,7415.909643811805,1540.673930065464,4320.810180127811,674.0189326587871,66.05191256830601,32.37704918032787,1.5710382513661203,69.01639344262294,17.89617486338798,13.087431693989071,44.80874316939891,40.81967213114754,14.371584699453551,13.647445641968666,30.195886105391075
